时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
12,0.7223397435897427,4.3623397435897395,0.7811828342472427,4.42118283424724,736.8047845384115,758.9982596439523,90.73309519230759,618.8128990769225,27.25879026918147,97.50695521151367,627.1599939069207,34.33131052551798,134.19055083457621,0.776267456504368,98.61939867270277,0.0
13,1.9343139928130892,3.193063992813093,2.0181730769230892,3.2769230769230773,651.6694673440846,729.0324621200081,281.48137223416074,303.04348575311366,67.14460935681025,326.52132121502984,311.0022830769231,91.50885782805506,99.99656638261109,2.2438243623902543,80.45778613978216,0.0
14,1.3736675824175912,2.9824175824175727,1.5348397435897443,3.1435897435897524,537.4432207453369,536.440990747212,204.0995293956057,288.21677907692214,45.126912272809136,182.10419886116733,303.7922375384624,50.544554347582306,81.53399526968367,1.2256306290292591,75.58284375223975,0.0
15,0.7270833333333269,1.7233333333333314,0.8475595238095274,1.8438095238095218,220.48449851736655,248.88168192298383,115.95524999999895,70.95059839999992,33.578650117367665,129.54120116482494,75.91067062857135,43.429810129587544,53.824373053722425,0.8122723925559627,16.48414860724974,0.0
16,0.6652569507135486,3.3115069507135546,0.8774671771477408,3.5237171771477342,420.41175601138116,340.55107051219414,120.4647286352094,299.9470273761718,0.0,21.3826350142484,319.1684354979457,0.0,77.59612688210909,0.11808391326622707,110.26426424894012,0.0
17,-0.4098529411764701,1.6176470588235299,-0.38006559789909367,1.6474344021009026,-6.304199999999902,30.189134462244102,-66.2978117647058,59.993611764705896,0.0,-30.909199311095986,61.09833377334009,0.0,43.37451637160734,-0.19108060899540052,23.82306089393774,0.0
18,-0.2929166666666667,1.1733333333333342,0.20328749045500882,1.669537490455007,3.1132065333333685,111.76935995793039,-48.51871666666667,51.63192320000004,0.0,38.30223084995285,73.46712910797754,0.0,45.906709646810164,0.23123781000937488,51.68828540696025,0.0
19,0.03125,1.03125,0.03125,1.03125,197.42860090422334,215.8012279969762,5.24,173.81652749999998,18.372073404223368,20.741831371410512,173.81652749999998,21.242869125565704,29.98372448843398,0.12369889892301116,33.52346084708647,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.23076923076923078,0.7692307692307692,-0.06382792213314514,0.9361720778668549,46.12204270698618,86.51577666927183,-27.544615384615387,60.56141538461538,13.10524270698619,-3.0412492809830987,73.70467790292503,15.8523480473299,22.690295498869087,-0.025479635396976362,38.684335890517715,0.0
22,-0.08046667214820191,0.9195333278517981,0.0,1.0,116.89303207511645,145.33504298062428,-8.646948589045778,66.03382159035823,59.50615907380401,5.411604651946391,71.81232,68.1111183286779,23.624101087945665,0.050359246714557895,42.4086520456496,0.0
23,-0.09090909090909098,0.9090909090909091,0.09090909090909088,0.9090909090909092,118.77859170103608,133.5056296636331,-9.554545454545462,85.76901818181817,42.56411897376337,1.086780646816783,85.76901818181818,46.649830834998134,22.902591627880945,0.010340443832700125,45.86655335114906,0.0
24,-0.1666666666666668,0.8333333333333333,0.0,1.0,103.84742581473009,141.87042249803483,-16.398333333333348,72.2092,48.036559148063446,12.472942513844394,86.65104,42.74643998419043,17.587653461123082,0.12677042904608593,43.45651938602585,0.0
