时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,-0.09090909090909098,0.9090909090909091,-0.09090909090909098,0.9090909090909091,107.60914704186055,78.14592720462046,-8.078181818181825,45.27294545454545,70.41438340549693,-38.58060198322187,45.27294545454545,71.45358373329688,23.424332459119093,-0.43417287849675745,58.807582840816906,0.0
2,-0.2857142857142858,0.7142857142857142,-0.23076923076923078,0.7692307692307692,64.10211862088899,79.82328698064632,-19.077142857142864,24.831942857142852,58.347318620889,-12.529563806952748,26.742092307692303,65.61075847990676,20.96779876767486,-0.18765259558114045,51.53699799912482,0.0
3,-0.23076923076923078,0.7692307692307692,-0.1666666666666668,0.8333333333333333,65.33450893749799,77.32143338975338,-14.245384615384616,31.60153846153846,47.978355091344135,-11.717017946437895,34.235,54.80345133619127,22.18906946854504,-0.18981075565264693,30.91011169731685,0.0
4,0.0,1.0,0.0,1.0,184.34568079828267,197.15839885114477,0.0,43.21728,141.12840079828268,-1.4309781435675724,43.21728,155.37209699471234,28.656710082686388,-0.024545079649529546,43.70822682356424,0.0
5,-0.4434208046637871,0.5565791953362129,-0.24555906379424353,0.7544409362057565,3.297872411136268,29.250866001741215,-25.76718295901267,29.065055370148936,0.0,-10.146703594947247,39.39756959668846,0.0,18.61580387955139,-0.17461200473149627,25.793969507006313,0.0
6,-0.3239583333333333,0.6760416666666668,-0.1863646923279734,0.8136353076720266,31.813115165751785,61.98673947080346,-23.810937499999998,31.026094000000004,24.59795866575178,-1.526243480241172,37.34078353782615,26.172199413218475,19.998318519789166,-0.020765217418247238,45.07955630818928,0.0
7,-0.060416666666666785,0.9395833333333332,-0.03569437745903298,0.964305622540967,109.76538672004017,124.90074649530193,-5.062916666666676,45.39540499999999,69.43289838670685,6.0488708456231475,46.5898475696933,72.26202807998548,28.686336096284887,0.07218222966137408,41.15026450937262,0.0
8,0.022469277520047515,1.5384692775200492,0.022469277520047404,1.5384692775200484,216.41653133395707,221.86552652364395,2.3559037479769818,117.91407007362004,96.14655751236005,12.560348088904789,117.91407007361997,91.39110836111921,41.09608081566984,0.11979349631764225,35.314379822043996,0.0
9,0.27954248366013085,2.3495424836601306,0.279420059262063,2.349420059262063,415.4220412352567,451.6076141827874,25.849293464052298,193.23276461176468,196.33998315943973,23.143461627035304,193.22269609627324,235.2414564594789,77.11823251359786,0.2502807572946394,59.34297049627204,0.0
10,0.28204787071369614,2.863047870713694,0.2877941558923061,2.8687941558923034,445.1851480628858,358.46162360663527,30.686808333650138,204.55973139824098,209.9386083309947,-41.010656711987785,204.9702933607907,194.50198695783237,64.3858699974287,-0.37693618301459364,63.785346416400095,0.0
11,1.0375,3.6184999999999965,1.0375,3.618500000000002,1306.3929505627207,1459.1398712582875,128.930125,1040.159246519999,137.30357904272154,225.56108885860354,1040.1592465200006,193.41953587968337,110.42953313675173,1.8150888296338903,125.27366280518986,0.0
12,0.7504050582415135,3.3314050582415127,0.7496962943790725,3.3306962943790683,587.6464739168106,607.4109050504181,94.25837936571651,472.5712675449589,20.816827006135174,108.38261753103812,472.4707269529235,26.55756056645652,103.80534930603706,0.8628502311204372,84.89011915014308,0.0
13,1.9401216865317061,2.139871686531711,1.9094739149487636,2.1092239149487653,530.4126799771752,558.082631517104,282.3265078240939,203.0883741793278,44.997797973753556,299.00235880369553,200.1796922512595,58.90058046214895,64.36377793311145,2.054716594307968,47.867677376338875,0.0
14,1.4867914762396168,2.0365414762396172,1.5184254631677185,2.0681754631677247,448.5309522934251,448.0168719497084,220.90747753968228,196.8085985673889,30.814876186353896,214.68630461117547,199.86566404189898,33.46490329663389,53.98261597727755,1.4449206125398806,55.443588805997486,0.0
15,0.9829513814492358,0.9202013814492386,0.9296713118813861,0.8669213118813847,212.57614949777897,201.51561295018502,156.76108631352412,37.88520618703876,17.929856997216092,145.4458529186525,35.69163588609126,20.378124145441255,25.255458240929578,0.9120005826351423,4.134675893881426,0.0
16,0.5993761923959121,2.186626192395912,0.6364055994785016,2.2236555994784997,306.59351887293474,222.92850445424205,108.53504091905177,198.058477953883,0.0,21.51600648915808,201.41249796508396,0.0,36.95125222148786,0.11882044670398763,49.31269639290914,0.0
17,-0.19376470588235273,0.774735294117644,-0.07104017553688968,0.8974598244631106,-2.610801960000078,23.815412996491382,-31.343378823529374,28.732576863529296,0.0,-9.46864361497902,33.284056611470405,0.0,24.09069433224162,-0.058535136096556764,8.180764345705601,0.0
18,-0.1350210400767972,0.6412289599232022,0.1313757622105649,0.9076257622105642,5.852061864040664,47.14320488793543,-22.364885078320686,28.21694694236135,0.0,7.203605187255902,39.93959970067953,0.0,23.530949672860103,0.043489526607437226,11.329219891719902,0.0
19,0.03125,1.03125,0.03125,1.03125,197.42860090422334,215.8012279969762,5.24,173.81652749999998,18.372073404223368,20.741831371410512,173.81652749999998,21.242869125565704,29.98372448843398,0.12369889892301116,33.52346084708647,0.0
20,0.0,0.0,0.0,0.0,0.0,2.7427651648373335,0.0,0.0,0.0,0.24765111064549622,0.0,2.4951140541918373,9.75263467085615,0.001796917070421537,19.14270563063458,0.0
21,-0.23076923076923078,0.7692307692307692,0.0012477605722207574,0.9987522394277792,46.12204270698618,100.57579079555988,-27.544615384615387,60.56141538461538,13.10524270698619,5.032159086187298,78.63160400979076,16.912027699581827,24.20707045056371,0.042159509770335946,40.63339130646299,0.0
