时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,-4.8123645720789665e-12,0.9999999999942821,-4.8123645720789665e-12,0.9999999999942821,141.08430073150834,112.87199537955068,-3.7401697454197726e-10,23.81279999986384,117.2715007320185,-29.346307728651023,23.81279999986384,118.40550310833787,25.766765704883678,-0.37759016634908676,60.47350083436834,0.0
2,-5.394870785147081e-12,0.9999999999936837,-5.97277005975911e-11,0.9999999999357376,133.83758761098113,132.8588233780854,-3.2773840019768516e-10,32.668799999793656,101.16878761151521,-0.8440119460144696,32.66879999790063,101.03403532619924,25.798207328869765,-0.01389320075743983,57.21153631805516,0.0
3,-0.053379563500137686,0.9466204364984512,-0.09090909091106496,0.909090909088124,87.83728386127666,93.98659638483029,-3.0106073814077656,27.1990556778227,63.64883556486173,-1.5663919428335984,26.120727272647247,69.43226105501664,26.626883362101797,-0.02777290678782976,34.620890920268145,0.0
4,-0.9999999993704658,3.7465130251486206e-10,-7.952387546740145e-12,6.508709182027617e-12,-53.96999996207941,1.5561503537952108,-53.96999996602404,3.944628633918479e-09,0.0,1.5561503537266819,6.852889723573237e-11,0.0,30.508467405966297,0.028833617819653174,45.85189350049388,0.0
5,-2.4804630061772328e-12,0.9999999999961071,-0.23076923076688494,0.7692307692284226,82.26728072706837,84.59095610536876,-1.2977782448319283e-10,11.404559999955604,70.86272072724255,4.920133507892537,8.772738461511699,70.89808413596452,24.674965243890092,0.09403924900406224,27.97964264017658,0.0
6,0.009375004149971463,0.9906250049348433,-0.18635244781772803,0.4102048843355316,41.38794185947622,25.637724506061495,0.46771895704207633,24.983483374456352,15.936739527977794,-0.25696418004517707,10.34533436655136,15.549354319555311,26.783371778206064,-0.005150614953801905,49.822390683924496,0.0
7,0.21249997761064168,0.9999999798299488,-0.17943546401336669,0.8205645350457359,95.50309365932375,90.62481270569387,10.108623934938224,17.89895963897706,67.49551008540847,0.5218528974672759,14.687251790202225,75.41570801802438,31.801651324943656,0.010970210163280973,43.1337652845797,0.0
8,0.7312499959479124,1.8800000001959745,-0.2824422267606927,1.597557772524934,204.27149808194025,110.88879081629426,36.811124796017914,42.696153604450714,124.76421968147162,1.7612672527399642,36.281687255637465,72.84583630791684,30.717975705865143,0.034987430527214224,35.224023986330984,0.0
9,0.9250068117798016,2.4475068139272786,-0.46804738261341694,2.291952612138768,208.41674965160274,93.18860505042119,55.39865795749232,45.517752722693956,107.50033897141648,-2.2653075120659714,42.624817899511946,52.82909466297522,33.140805143390054,-0.03782447006288147,50.16582721583015,0.0
10,1.869858162855229,-1.676391832545837,0.03217262062003734,3.6721726204007554,-45.3464130919472,200.67787771331894,136.2752629088891,-70.51909882787318,-111.10257717296311,-19.39825394655627,154.47361344977818,65.60251821009702,24.24335484482521,-0.26616704097909266,58.30190436511825,0.0
11,1.8149782059224129,-1.7718022930569355,-0.28564123913941913,3.354358759200518,-9.236450914828538,190.19117021091483,135.14327721298284,-58.78925054872978,-85.5904775790816,15.332644055573427,111.29923372247761,63.559292432863806,30.61269045624003,0.20591786268564904,46.10368214606401,0.0
12,1.5529535527685978,-2.524546438001821,-0.0020192866232890405,3.6379807129612085,-118.8080101608281,229.78895662502495,118.25741304332873,-121.17701724179716,-115.88840596235967,-0.08466196282105343,174.6213279913958,55.25229059645023,30.351730716573407,-0.0011117788945640633,48.15540390862188,0.0
13,1.6127432379116562,-0.8714932380154102,0.03395833605824439,3.67395833399486,64.01326941547148,218.92436758080015,147.85630005174065,-32.48396923432736,-51.3590614019418,6.313150893212858,136.9428290246577,75.66838766292959,30.515384107195118,0.06886072091200761,35.227801629269635,0.0
