时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
11,-0.14660256410256567,3.4933974358974296,-0.02212236356972852,3.617877636430268,273.75217449743917,403.88552435079583,-10.91602692307704,115.91260375384593,168.7555976666703,55.311412598440604,120.04291655802177,228.53119519433346,110.0697391411077,0.7428339054316493,63.44599579861412,0.0
12,0.10884504754194713,3.7488450475419413,0.1765706669811875,3.8165706669811916,360.3207112149267,411.67357755910024,8.288550370319275,179.94276283639036,172.08939800821705,20.093260049783932,183.19356006117704,208.38675744813926,114.47305946393061,0.2638642160181737,64.28119279913354,0.0
13,0.49854374791874523,4.138543747918741,0.6503343516543182,4.290334351654327,443.8599532921153,574.1785496902064,45.70649080919057,154.2597485764233,243.89371390650138,92.96248318041337,159.91757939681526,321.29848711297785,129.57256061789337,1.013988690885835,71.69898143141513,0.0
14,1.1607222691575119,2.7694722691575127,1.4332941097547807,3.0420441097547952,329.52331348626615,366.93351096805134,114.23828573048232,135.6857518928509,79.59927586293294,127.70000140718494,149.03996220509617,90.19354735577016,77.02530176587601,1.2975005223245777,85.06879275446762,0.0
15,1.5724658264271012,0.11880695595482434,1.6437499999999998,0.0,184.65291755699997,188.9819374999998,180.7863960643238,2.2399198156769233,1.626601676999221,188.9819374999998,0.0,0.0,0.0,1.643749999999998,0.0,0.0
16,0.26481375060748447,1.9110637506074901,0.524614937672021,2.170864937672021,127.57512509859684,186.85078653242635,33.888215665239784,51.525336418378906,42.161573014978146,87.66185329037894,58.52999210353796,40.658941138509455,44.43017433616297,0.6850187801076733,77.94155914872368,0.0
17,0.6125,3.639999999999986,0.5897165882304665,3.61721658823045,578.2617395588213,638.5763486668776,111.995625,415.6632479999984,50.60286655882296,171.81526991647604,413.0615373031174,53.69954144728409,97.45125843366014,0.939651462490982,147.28246418321982,0.0
18,0.6189808310079645,2.4185641643413023,0.3556538638581655,2.1552371971914983,223.8035829204676,156.02833573557052,114.69714798577583,87.84089605294406,21.265538881747716,55.21598682836726,78.27700806916478,22.53534083803848,60.267813537758016,0.29798158029340127,70.97571473934315,0.0
19,0.0625,1.0,0.0625,1.0,156.30462724430657,176.71356213418392,12.024375,124.84008,19.440172244306588,29.271641583076963,124.84008,22.601840551106953,29.07512677666326,0.15214741713746538,33.52346084708647,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.01827792863799582,0.9817220713620042,0.0,1.0,107.68935226651426,113.4668785644072,-1.3710274271360667,28.60368988450048,80.45668980914985,-6.647799638920077,29.136239999999997,90.97843820332727,25.192850790669034,-0.08862551178402982,51.366290337092764,0.0
24,-0.09090909090909098,0.9090909090909091,0.0,1.0,91.86287142589961,98.32522340354052,-6.217272727272732,35.36138181818182,62.71876233499052,2.697812606708004,38.89752,56.72989079683251,19.3464188072354,0.039447471950694604,47.380586698288134,0.0
