时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,0.0,1.0,0.0,1.0,185.36959345496734,143.62896931211685,0.0,94.03104,91.33855345496734,-43.453076343147536,94.03104,93.05100565526439,25.766765705031013,-0.3775901663464332,60.47350083453284,0.0
2,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.6666666666666667,25.49298787920145,39.492853124021465,-27.896666666666665,27.119040000000005,26.27061454586811,-17.940063343149408,27.119040000000005,30.313876467170864,19.875345179104947,-0.2143632852568934,53.047116106009575,0.0
3,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.6666666666666667,10.094934732203518,9.047785453284025,-25.616666666666664,24.908320000000003,10.803281398870178,-27.03956525752472,24.908320000000003,11.179030710808743,17.751255574836037,-0.3518486045221174,37.31697403321576,0.0
4,-0.23076923076923078,0.7692307692307692,-0.15102399754576346,0.8489760024542365,58.96590535597016,79.564885389051,-15.819230769230769,25.084430769230767,49.70070535597016,-3.386218717265535,27.684903685792065,55.26620042052446,21.854022500286476,-0.04939779310380066,41.72921644783674,0.0
5,-0.3855579435421635,0.5507970622030905,0.0,0.0,-11.759682231495775,0.0,-30.347265736203685,8.35197820489283,10.235605299815079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.009374999999999998,1.009375,0.009374999999999998,1.009375,170.85962848037434,141.19242082527782,1.0207499999999998,99.9382995,69.90057898037433,5.012310130109907,99.9382995,36.24181119516792,14.791610015332841,0.04603517753591024,38.75753637963256,0.0
7,0.10625000000000001,1.10625,0.10625000000000001,1.10625,196.02930916666804,206.24076851119352,12.166687500000002,105.44783849999999,78.41478316666804,13.556357385280824,105.44783849999999,87.23657262591271,35.18057677842008,0.11838579499852261,43.1337652848675,0.0
8,0.03710563263431671,1.5531056326343162,0.0959524894981389,1.6119524894981392,240.5461855145083,258.4541439380257,3.6511942512167646,146.66672280289268,90.22826846039884,15.013180678284199,152.22389513046224,91.21706812927927,44.78274033290094,0.1525729743728069,34.505219916338646,0.0
9,0.32500377532841096,2.3950037753284095,0.32226727934146876,2.392267279341467,438.0516154853368,483.2747723056141,30.53735472985749,191.0092150945217,216.50504566095765,21.77814626119405,190.7909707827759,270.70565526164415,79.28166375601677,0.23178103726260163,61.2592142384323,0.0
10,0.42365156366619355,3.004651563666194,0.435016658044362,3.016016658044362,459.67331756464984,359.0440154492644,45.762841907222224,248.9733608455089,164.93711481191872,-44.29469806927601,249.91510256953308,153.42361094900735,66.9177269570673,-0.4100601561680801,65.39129194487121,0.0
