时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,-0.09090909090909098,0.9090909090909091,-0.09090909090909098,0.9090909090909091,107.60914704186055,78.14592720462046,-8.078181818181825,45.27294545454545,70.41438340549693,-38.58060198322187,45.27294545454545,71.45358373329688,23.424332459119093,-0.43417287849675745,58.807582840816906,0.0
2,-0.2857142857142858,0.7142857142857142,-0.23076923076923078,0.7692307692307692,64.10211862088899,72.71673654085869,-19.077142857142864,24.831942857142852,58.347318620889,-16.122037703275574,26.742092307692303,62.09668193644196,19.84477486847483,-0.24145630827131306,49.60252714257385,0.0
3,-0.23076923076923078,0.7692307692307692,-0.09090909090909098,0.9090909090909091,65.33450893749799,89.96247278882187,-14.245384615384616,31.60153846153846,47.978355091344135,-7.170383214295881,37.347272727272724,59.78558327584503,24.206257602049135,-0.11615718798470567,31.752453291630363,0.0
4,0.0,1.0,0.0,1.0,184.34568079828267,210.31030884048604,0.0,43.21728,141.12840079828268,1.680999919175952,43.21728,165.41202892131008,30.50846740614074,0.028833617824630394,45.85189350080149,0.0
5,-0.4434208046637871,0.5565791953362129,-0.2990573162712564,0.7009426837287436,3.297872411136268,23.056009066383965,-25.76718295901267,29.065055370148936,0.0,-13.547834707492704,36.60384377387667,0.0,17.295736359064694,-0.23314119269476347,28.25492653655632,0.0
6,-0.3239583333333333,0.6760416666666668,-0.18220206469751934,0.8177979353024807,31.813115165751785,62.48038211608504,-23.810937499999998,31.026094000000004,24.59795866575178,-2.6695970701630727,37.53182217126758,27.618157014980536,21.10318251037696,-0.03632104857364725,43.52122900015489,0.0
7,-0.060416666666666785,0.9395833333333332,-0.0548980679413959,0.945101932058604,109.76538672004017,123.34003699800431,-5.062916666666676,45.39540499999999,69.43289838670685,6.927699302014933,45.66203278625222,70.75030490973715,28.0862173326891,0.08266944274480827,41.15753060086269,0.0
8,0.022469277520047515,1.5384692775200492,0.022469277520047404,1.5384692775200484,216.41653133395707,235.32055066761018,2.3559037479769818,117.91407007362004,96.14655751236005,14.739907164075795,117.91407007361997,102.66657342991441,46.166348941432126,0.14058089808369859,35.959190742822784,0.0
9,0.27954248366013085,2.3495424836601306,0.27954248366013085,2.3495424836601306,415.4220412352567,451.6409513016912,25.849293464052298,193.23276461176468,196.33998315943973,23.154354016030684,193.23276461176468,235.2538326738958,77.12228975671906,0.25039855105472786,59.34887030777979,0.0
10,0.28204787071369614,2.863047870713694,0.28936208654331025,2.8703620865433086,445.1851480628858,385.4148445998499,30.686808333650138,204.55973139824098,209.9386083309947,-29.880215351222454,205.08231924624707,210.2127407048253,69.58659089564144,-0.2746343322722652,61.39898336719556,0.0
11,1.0375,3.6184999999999965,1.0375,3.618500000000002,1306.3929505627207,1455.7040709247974,128.930125,1040.159246519999,137.30357904272154,221.52541520482265,1040.1592465200006,194.0194091999743,110.7720204165378,1.7826137861496956,125.187833820276,0.0
