时段,资源类型,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率
9,PV,0.6187499999999972,0.6187500000000021,0.0,0.0
9,ES,-0.33329043365792144,0.6667031378666597,0.0,0.0
9,EV,-0.7818060401790922,0.9778982886728883,-0.30874219439847217,0.05295125106062187
10,PV,0.9531250000000059,0.953124999999999,0.9531249999999998,0.9531250000000004
10,ES,-0.09088442752468165,0.9091208012394792,-0.01451419938494637,0.9854904643788843
10,EV,-0.6989199693677495,1.940949088052653,-0.7386196788015613,1.9013749048502102
11,PV,1.0374999999999852,1.0375000000000074,0.0,0.0
11,ES,-0.16659655634139903,0.8334140654829929,0.0,0.0
11,EV,-0.9162844937634196,1.7234884280335332,-0.34645784154983617,-0.00725925329449062
12,PV,1.2187499999999765,1.2187500000000109,1.2187500000000022,1.2187499999999991
12,ES,-0.23076627974428482,0.7692266115521761,-0.15874340862578756,0.841248776699058
12,EV,-0.9528711511152947,1.686941343290197,-0.9124587005840176,1.7275412861930959
13,PV,1.1906250000000114,1.1906249999999934,0.0,0.0
13,ES,-0.045847411682821665,0.9542648372212521,0.0,0.0
13,EV,-0.6247983060486005,2.0150874060770896,-0.13311336274885177,-0.007437182392134926
14,PV,2.0312500000000013,1.095352554280886e-15,1.634118612469988,0.39713138753001265
14,ES,-0.16721049466971777,0.8327869118810858,-0.0999748820670055,0.9000294723375034
14,EV,-0.8375362054460653,1.8022584916214595,-0.8392870411797722,1.8007229044168604
15,PV,1.6437499999999998,-5.444543164071966e-17,0.0,0.0
15,ES,-1.1012597744715652e-05,3.762050067285716e-07,0.0,0.0
15,EV,-0.22810305550923665,0.4557819294773537,-0.010124592106702024,0.05827890445504735
16,PV,0.9937499999999998,1.3392703552616365e-17,0.9937499999999996,-3.904339092045335e-17
16,ES,-3.3390532242160176e-06,-2.772108731857154e-06,4.547206680067974e-06,4.4860024413561153e-07
16,EV,1.938292803752758e-05,3.893459329167674e-06,-0.2032864746024367,0.5238103142963046
17,PV,0.6124999999999992,1.810041565116474e-15,0.0,0.0
17,ES,-1.4638716837713248e-05,1.0000033620141038,0.0,0.0
17,EV,9.68486852073504e-05,2.6399758140899245,-0.0003897822067058008,-0.0003897896276421429
18,PV,0.2937500000000005,7.101947436649922e-17,0.29374999999999984,-5.867534842082026e-18
18,ES,0.32430184712787513,0.5405367440298487,0.4166453157458765,0.5833545552699504
18,EV,0.060297907702542806,0.20101614300914336,0.20021240541632207,0.8449884289849057
19,PV,0.0624999999999998,5.072476952246133e-17,0.0,0.0
19,ES,-1.4119586787269917e-05,1.0000023132762201,0.0,0.0
19,EV,2.8397539031508956e-06,1.9195129669102693e-06,-1.539776005320981e-08,-3.4246125861164643e-09
20,PV,-1.499671123481869e-17,-2.23785310024982e-17,-4.287802219507633e-20,-4.440931831477886e-20
20,ES,-1.6749187379009093e-06,3.8310230756086296e-07,0.0753580422965765,0.5094383113881473
20,EV,2.3421967390774395e-06,-6.65951760807917e-08,-1.698578994758538e-08,4.3273372454001154e-10
21,PV,-3.4022331135093123e-17,-5.594632750624548e-17,0.0,0.0
21,ES,-1.5365938599139127e-06,-2.3505987869274602e-07,0.0,0.0
21,EV,2.3034497782189256e-06,6.600549465888307e-07,-1.4239769472208657e-13,-4.23233396917239e-14
22,PV,-1.4103141169972938e-17,1.3427118579434338e-16,-8.149113350747439e-20,3.392423959292473e-19
22,ES,-1.4061760750707352e-06,3.178680192943731e-07,0.015500980841969507,0.05166083914565178
22,EV,2.339221778370556e-06,-2.4078368699394334e-07,-5.9116413044125276e-08,5.3874705406947764e-09
23,PV,-9.386306318990671e-82,-2.383851455021359e-81,0.0,0.0
23,ES,-1.2131844653913989e-05,1.0000039274885073,0.0,0.0
23,EV,2.3228102251242624e-06,1.585216715397201e-08,5.4343528420271094e-14,1.9664519400440657e-15
24,PV,1.1189234270042375e-18,2.23785310024982e-17,-3.3167579239935476e-20,-6.633586101295033e-19
24,ES,-0.09080087997551117,0.9092428351236247,0.08503754407908565,0.9147721876170987
24,EV,2.312115846958222e-06,1.5389409425529783e-07,-1.2625990683305426e-10,-1.1330535589690112e-10
