时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,1.1740361934615155e-13,-0.9999999999997029,1.1740361934615155e-13,-0.9999999999997029,-141.084300732638,123.93901083743198,9.124609295582899e-12,-23.812799999992922,-117.2715007326542,29.34630772844519,-23.812799999992922,118.40550310897972,25.766765705023357,0.3775901663464384,60.47350083451931,0.0
2,2.5050116034147003e-13,-0.9999999999995929,4.651059174490141e-11,-0.9999999999178267,-133.83758761208452,69.20924726964223,1.5217945490744305e-11,-32.6687999999867,-101.16878761211305,0.8440119484831045,-32.6687999973155,101.03403531847464,25.798207326897355,0.013893200798075794,57.211536314181394,0.0
3,4.34472789892679e-13,-0.9999999999993145,4.983146259791374e-11,-0.9999999999139331,-95.97076900076792,42.265852997157644,2.4504265349947094e-11,-28.732799999980305,-67.23796900081211,1.5663919452468158,-28.732799997527056,69.43226104943788,26.62688335996237,0.0277729068306173,34.62089091733132,0.0
4,-0.6645035848514055,-0.3354964151142057,-0.805718511326353,-0.1942814886600918,-39.3956331298848,-45.832510201440776,-35.86325847443035,-3.5323746554544484,-0.0,-43.786959263636405,-2.045550937804374,0.0,5.927230464402913,-0.8113203495207783,81.13203495207786,0.0
5,4.432015345128705e-12,-0.9999999999952317,3.771228409756592e-10,-0.9999999995140287,-82.26728072689426,54.57339062140743,2.3188304285713385e-10,-11.40455999994562,-70.86272072718052,-4.9201334860503385,-11.404559994457712,70.89808410191547,24.674965232039852,-0.09403924858658903,27.979642620120387,0.0
6,1.0170585974574246e-10,-1.0000000000521971,-0.33141498565879374,-0.6685850143020369,-41.30748032373258,-22.828086528395595,5.074105342715091e-09,-25.219920001316407,-16.08756032749028,-16.362491234686143,-16.861660573896224,10.396065280186768,17.90696100349106,-0.32797136168943963,43.75825596210222,0.0
7,0.20604224448139646,-0.7939577555499392,5.87692169063085e-10,-0.9999999996920926,-57.9981733162918,56.9948951311638,9.80142956998003,-14.21101810827814,-53.58858477799369,-0.5218528695819861,-17.89895999448878,75.41570799523457,31.801651315333537,-0.010970209577086106,43.13376526176635,0.0
8,1.2129357079145072e-11,-1.879999999995389,5.504330188387569e-10,-1.8799999993612704,-167.46037326744465,90.9428362208522,6.10591835364163e-10,-42.696153599895275,-124.76421966815997,-3.311182406791733,-42.69615358549398,136.9501722131379,57.749794307736174,-0.06577636882780558,56.16270937893047,0.0
9,1.1149228449745403e-11,-2.7599999999908067,7.408265839950851e-11,-2.759999999813158,-172.55516130516162,100.7311740008054,6.677272918552522e-10,-51.329375999829026,-121.22578530600033,6.252248736555912,-51.32937599652518,145.80830126077467,91.4686221900875,0.10439553742788299,121.37754917961237,0.0
10,-0.3581417764943858,-2.2381417764880007,-0.9412936404806334,-2.5279603062519045,-268.5835016585711,39.935919252102465,-26.101372670910834,-94.14967196974425,-148.33245701791603,-19.563464531346185,-106.34117824279261,165.84056202624126,61.28623873844837,-0.26843392606128136,86.42085815106626,0.0
