时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
11,0.6100971714306119,2.1750971714501888,0.9550000035454378,2.520000003612317,222.6710523599812,353.13050525993253,45.42783538472336,72.17076819535956,105.07244877989828,110.87086926258246,83.61480971985841,158.64482627749166,76.4096762789907,1.4889990499943926,58.50752276126682,0.0
12,0.9567289122650812,2.1592289122908515,0.2098071577330477,3.709654694516611,275.6154929595015,403.17555336345197,72.85490666898593,103.64195136008297,99.1186349304326,22.63396266355744,178.06164470254396,202.47994599735057,111.22827180693835,0.29722866268624343,62.262832469122046,0.0
13,1.2757188643609385,2.5344688643793987,1.7624699627519151,3.021219962578278,360.78945961891236,523.9604873410905,116.95790548461085,94.46958969336856,149.36196444093298,189.45532677672549,112.61271118754573,221.89244937681931,89.48430820784105,2.0664848034110546,69.66068039297764,0.0
14,0.91355329843912,2.522303298452555,1.3939660317607354,3.0027160328301523,285.98325444417685,368.9706487266536,89.9119156323782,123.57611353027347,72.49522528152517,134.1769861577188,147.11314757421948,87.68051499471532,74.87917178615437,1.3633101621389838,93.68137208014764,0.0
15,1.5637499999098603,0.8000000000470509,1.6437499991603417,7.886977204199643e-09,205.819994825214,188.98193766167665,179.78433748963664,15.082752000887071,10.952905334690291,188.98193738611067,1.486966515007457e-07,1.268693254840514e-07,2.302361452599655e-07,1.6437499990093996,2.2399735357137907e-07,0.0
16,0.6621577920533496,2.3084077920414234,0.5724487652997163,2.218698765582805,197.90241184422393,196.851765440835,84.73633264906714,62.23836752590404,50.92771166925273,95.81116449429682,59.81966863813735,41.220932308400855,45.044291796049535,0.7487001992208863,83.23866389591302,0.0
17,0.6124999999588324,3.639999999984789,0.5874784240597348,3.614978423184532,578.2617395493472,635.7784451061891,111.9956249924725,415.663247998263,50.6028665586117,169.54853216519544,412.8059540743959,53.42395886659782,96.95114486534158,0.9272547561673254,147.22318362437997,0.0
18,0.5164167283515881,2.5211282669119126,0.3445421861885853,2.164289055641409,209.4253336327526,153.68006897116598,95.69201976354928,91.56596682241118,22.16734704679216,52.661457320864436,78.60576649902481,22.412845151276745,59.9402148889515,0.28419566821837255,70.43569200157073,0.0
19,0.06249999988015665,1.0000000001070053,0.062499996165476225,1.0000000035812846,156.30462723668867,176.71356198625872,12.024374976943337,124.84008001335854,19.440172246386787,29.271640907120286,124.84008044708786,22.60184063205056,29.075126880789544,0.15214741362399442,33.523460847078255,0.0
20,-4.0993004828130514e-11,0.9999999999550192,-0.009381950096416822,0.04690975210114601,51.71564405641476,1.3333591376892626,-3.876298536548022e-09,41.04263999815387,10.673004062137196,-1.1045962034217252,1.9253000679765793,0.5126552731344085,1.3024778280853873,-0.011681431931278819,2.3468499327373915,0.0
21,-3.7146137086341114e-11,3.600109759858841e-11,-5.250577092036623e-10,6.495818372847492e-10,-2.7910947744406373e-09,-3.4983596965313615e-08,-3.324950730598393e-09,5.338559561577557e-10,0.0,-4.461616808058869e-08,9.632571115275073e-09,0.0,1.5744118188478506e-08,-4.984489786681788e-10,5.175796020257678e-08,0.0
22,-0.16510812586805035,0.834891874128922,-0.04427832017190732,0.11069531759294043,33.699620788219804,3.240270885902348,-12.91640868665758,25.344311687807206,21.27171778707018,-3.0277972854151636,3.3603113389783372,2.9077568323391745,2.615077372777875,-0.03870378736309809,6.294060303192962,0.0
23,-2.5503880168564518e-12,0.9999999999956346,-1.665634162755678e-11,0.9999999999508165,111.090891072338,113.46687855757706,-1.9130460514440246e-10,29.13623999987281,81.95465107265649,-6.6477996398425026,29.136239998566975,90.97843819885259,25.19285078942995,-0.08862551179632719,51.36629033479402,0.0
24,-3.298424906874689e-12,0.9999999999949561,-5.022173067281087e-13,0.9999999999888347,107.88815856771984,98.32522339904419,-2.2557927938116e-10,38.897519999803805,68.9906385681416,2.6978126054361917,38.8975199995657,56.7298907940423,19.346418806283864,0.03944747193209814,47.3805866960059,0.0
