时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
1,-4.8123645720789665e-12,0.9999999999942821,-4.8123645720789665e-12,0.9999999999942821,141.08430073150834,112.87199537955068,-3.7401697454197726e-10,23.81279999986384,117.2715007320185,-29.346307728651023,23.81279999986384,118.40550310833787,25.766765704883678,-0.37759016634908676,60.47350083436834,0.0
2,-5.394870785147081e-12,0.9999999999936837,-1.041187107016386e-13,0.9999999999996886,133.83758761098113,132.8588233801746,-3.2773840019768516e-10,32.668799999793656,101.16878761151521,-0.8440119460144696,32.66879999998983,101.03403532619924,25.798207328869765,-0.01389320075743983,57.21153631805516,0.0
3,-0.053379563500137686,0.9466204364984512,-7.957380948394737e-13,0.9999999999979967,87.83728386127666,96.59866911212548,-3.0106073814077656,27.1990556778227,63.64883556486173,-1.5663919428335984,28.73279999994244,69.43226105501664,26.626883362101797,-0.02777290678782976,34.620890920268145,0.0
4,-0.9999999993704658,3.7465130251486206e-10,-0.5313449033786359,0.4686550963985907,-53.96999996207941,6.490526132688164,-53.96999996602404,3.944628633918479e-09,0.0,1.5561503537266819,4.934375778961481,0.0,30.508467405966297,0.028833617819653174,45.85189350049388,0.0
5,-2.4804630061772328e-12,0.9999999999961071,-1.3733634914430019e-11,0.9999999999777879,82.26728072706837,87.22277764360373,-1.2977782448319283e-10,11.404559999955604,70.86272072724255,4.920133507892537,11.40455999974668,70.89808413596452,24.674965243890092,0.09403924900406224,27.97964264017658,0.0
6,0.009375004149971463,0.9906250049348433,0.009375000006640866,0.9906250000385913,41.38794185947622,40.275873390483405,0.46771895704207633,24.983483374456352,15.936739527977794,-0.25696418004517707,24.98348325097327,15.549354319555311,26.783371778206064,-0.005150614953801905,49.822390683924496,0.0
7,0.21249997761064168,0.9999999798299488,0.21249999933977337,0.9999999994347248,95.50309365932375,93.83652090537382,10.108623934938224,17.89895963897706,67.49551008540847,0.5218528974672759,17.89895998988216,75.41570801802438,31.801651324943656,0.010970210163280973,43.1337652845797,0.0
8,0.7312499959479124,1.8800000001959745,0.7312499998016345,1.8799999998682833,204.27149808194025,117.30325715766541,36.811124796017914,42.696153604450714,124.76421968147162,1.7612672527399642,42.69615359700861,72.84583630791684,30.717975705865143,0.034987430527214224,35.224023986330984,0.0
9,0.9250068117798016,2.4475068139272786,1.0822261254463739,2.6047261252613025,208.41674965160274,99.00544173806884,55.39865795749232,45.517752722693956,107.50033897141648,-2.2653075120659714,48.4416545871596,52.82909466297522,33.140805143390054,-0.03782447006288147,50.16582721583015,0.0
10,1.869858162855229,-1.676391832545837,1.906249999945635,-1.6400000000028534,-45.3464130919472,-22.78397573657928,136.2752629088891,-70.51909882787318,-111.10257717296311,-19.39825394655627,-68.98824000012003,65.60251821009702,24.24335484482521,-0.26616704097909266,58.30190436511825,0.0
11,1.8149782059224129,-1.7718022930569355,1.1431378197994146,-1.3870485756673836,-9.236450914828538,32.86899896447712,135.14327721298284,-58.78925054872978,-85.5904775790816,15.332644055573427,-46.02293752396011,63.559292432863806,30.61269045624003,0.20591786268564904,46.10368214606401,0.0
12,1.5529535527685978,-2.524546438001821,1.4832317953105218,-2.5942682035675437,-118.8080101608281,-69.3559998888752,118.25741304332873,-121.17701724179716,-115.88840596235967,-0.08466196282105343,-124.52362852250438,55.25229059645023,30.351730716573407,-0.0011117788945640633,48.15540390862188,0.0
13,1.6127432379116562,-0.8714932380154102,2.3812499967173544,-1.6399999956164322,64.01326941547148,20.8523099195352,147.85630005174065,-32.48396923432736,-51.3590614019418,6.313150893212858,-61.129228636607245,75.66838766292959,30.515384107195118,0.06886072091200761,35.227801629269635,0.0
14,-0.6087499939577179,1.0000000036594774,-0.8435233408478557,0.7652266583078153,17.821862316715563,58.18096606332227,-59.9131744053186,48.993360179290086,28.741676542744077,-9.680767383343817,37.491025152071785,30.370708294594305,25.936589033437784,-0.09836179011729138,45.07137938255037,0.0
15,-1.9041029752387673,0.09214689886270028,-1.1732194189186984,-0.8230305797476317,-215.91583770922074,-1.6313470653992042,-218.91471906320106,1.737286028893988,1.2615953250863468,-2.2003148529337437,-15.516957653437188,16.085925440971728,29.191937864713502,-0.019138165199041,45.8861458258093,0.0
16,0.40377049536890475,1.050020495589027,-1.6462499994051938,-0.9999999994925108,103.14612173763206,-92.57168633958192,51.67051029235874,28.31023259387311,23.165378851400206,-85.76203500920879,-26.961599986317278,20.151948655944153,22.021099589063894,-0.6701729702993575,54.79480766910693,0.0
17,0.2980784300516986,3.32557842977065,-0.5931760807710604,2.434323918631494,480.4938972837973,-25.04146663648811,54.50364093495309,379.7584427464858,46.23181360235847,-318.23575115316993,277.9832381050699,15.211046411611905,27.604250892152844,-1.740419749265354,42.63576459094936,0.0
18,0.14687500035519124,2.6131250004147857,-1.2706739646844225,0.27631163192595615,145.09941448056804,-313.6780062269829,27.21593756581694,94.90723666506477,22.97624024968634,-334.24617637533805,10.035483737036849,10.532686411318283,28.16828843420593,-1.803810989613265,44.07401811879178,0.0
19,0.031250000796323125,0.9687500014325927,0.04167470326829495,0.979174708602758,145.78368222157147,162.0893560889752,6.012187653204606,120.938827678845,18.832666889521857,17.247266582052493,122.24024895594499,22.601840550977712,29.075126776497004,0.08964741713214042,33.52346084687926,0.0
20,-5.033217698039575e-11,0.999999999879333,-0.2317759850305463,0.7682240149585106,51.71564405161749,37.8232230944648,-4.759410655266222e-09,41.04263999504751,10.673004061329395,-4.635262234083341,31.529941685296766,10.928543643251377,27.765608849724025,-0.049019270665009954,43.47617693956893,0.0
21,0.031542636419909155,0.031542673424313494,-3.3209037226012925e-11,3.276635717361124e-11,3.2911239050344028,3.666585691818339,2.823381385946069,0.46774251908833386,0.0,3.666585691332451,4.858883785646202e-10,0.0,24.237312813730853,0.04096286103600101,40.690901420556315,0.0
22,-4.3181988632439275e-11,0.9999999999317092,-0.3403582952908457,0.65964170464611,55.83481036692332,50.23206179455839,-3.3781269707157248e-09,30.356399997926935,25.478410372374512,3.9396038700808673,20.024347442919176,26.26811048155835,23.62410108781059,0.050359246709457586,42.40865204549748,0.0
23,-8.651131797127742e-13,0.9999999999976961,-0.23726257171087867,0.7627374275426761,111.09089107269342,106.55393930943004,-6.489213961025521e-11,29.136239999932872,81.95465107282544,-6.647799639243039,22.223300745866023,90.97843820280706,25.192850790524982,-0.0886255117883354,51.36629033686483,0.0
24,-1.077323424797195e-12,0.9999999999974841,-0.5564984409884032,0.44350155897591403,107.88815856814446,0.5196867277123332,-7.367814902188016e-11,38.89751999990214,68.990638568316,-41.3904226676824,17.251110760296793,24.65899863509794,8.409381866610037,-0.6052116196473519,77.57268296167467,0.0
