时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
11,0.13039550845251197,2.7113955084525077,0.17954901791528977,2.7605490179152854,230.65407387266006,324.5867907721306,9.70924955937404,89.96540444029826,130.97941987298776,58.124478479722455,91.59634147795776,174.86597081445038,84.22242650871306,0.780613463332292,43.74593485937352,0.0
12,0.38206580777586735,2.963065807775862,0.40276241562739373,2.9837624156273925,307.33852936339775,333.2437988937288,29.0943112621323,142.22573650165364,136.01848159961182,30.4314242546375,143.21916374415534,159.59321089493594,87.66930943470442,0.3996247439873604,48.00103619532247,0.0
13,0.5728340781104578,3.1538340781104535,0.6344794128845427,3.2154794128845388,355.9357403209542,444.97855092993586,52.51742828116678,117.5557591207628,185.8625529190246,85.40641344554228,119.85352239750527,239.71861508688826,96.6732058519197,0.9315708272855834,45.07646499102409,0.0
14,1.2901576103190442,1.8399076103190486,1.4102082964311684,1.9599582964311693,270.0025971375039,269.3303958005161,126.97731200760033,90.14325591910085,52.88202921080271,103.4417729119531,96.02494240203899,69.863680486524,59.66359268166632,1.051023906847725,58.743099336969934,0.0
15,1.1626967271385378,0.3037263442350476,1.243314626481515,0.32256462648151535,143.55988649640045,153.50434223107374,133.67524271911768,5.726286407454816,4.158357369827972,142.23413886807595,6.081452831491661,5.1887505315061215,9.41628653365658,1.2371413313740622,0.2502603190509104,0.0
16,0.41797642390289186,1.005226423902893,0.5610890732104977,1.148339073210496,102.76809515337527,132.3704155578003,53.48844296685307,27.10251275070024,22.17713943582196,85.84995564025293,30.96105875627211,15.559401161275268,17.002580165743584,0.6708600112546138,19.431428963821954,0.0
17,0.6125,2.5809999999999964,0.6278240343080826,2.5578086965020206,442.6090430429453,490.35070072884946,111.995625,294.73264919999957,35.88076884294571,160.65656320632135,292.0843600413946,37.60977748113353,68.2523546042638,0.8786249013197777,106.33813775226218,0.0
18,0.6131020240228158,1.5914915630868982,0.6302280346663094,1.7050851958744035,185.40328322694398,179.07033098742497,113.60780505142777,57.80208233604081,13.9933958394754,97.19923110869813,61.92773946644864,19.943360412278185,53.33590183001226,0.5245506265984788,85.567724885599,0.0
19,0.0625,1.0,0.0625,1.0,156.30462724430657,176.71356213418392,12.024375,124.84008,19.440172244306588,29.271641583076963,124.84008,22.601840551106953,29.07512677666326,0.15214741713746538,33.52346084708647,0.0
20,0.0,0.0,0.0,0.0,0.0,4.9019306517605274,0.0,0.0,0.0,1.1796159788403036,0.0,3.722314672920224,9.457100286890812,0.012474788270307778,19.14270563063458,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.028254473037436712,0.09418157679145572,0.0,5.979363655898389,0.0,0.0,0.0,1.4892141835181396,2.859013617712147,1.6311358546681027,1.4669543264516358,0.019036356685646676,2.269030735348023,0.0
23,-0.01827792863799582,0.9817220713620042,0.012931002258309343,0.9870689977416907,107.68935226651426,112.96959258084334,-1.3710274271360667,28.60368988450048,80.45668980914985,-5.591882447380628,28.759479214761356,89.80199581346261,24.86708198020165,-0.07454849283269734,50.53592359337414,0.0
24,-0.09090909090909098,0.9090909090909091,0.0,1.0,91.86287142589961,98.44111488106894,-6.217272727272732,35.36138181818182,62.71876233499052,3.5472784302439417,38.89752,55.996316450825,19.096250221948832,0.051868378860124895,46.73877409017721,0.0
