6.676999999999999602e+01
6.172999999999999687e+01
5.829999999999999716e+01
5.810999999999999943e+01
7.350000000000000000e+01
8.379999999999999716e+01
1.048499999999999943e+02
9.246999999999999886e+01
1.087999999999999972e+02
1.242699999999999960e+02
1.256099999999999994e+02
1.455200000000000102e+02
1.485800000000000125e+02
1.594799999999999898e+02
1.810800000000000125e+02
1.617599999999999909e+02
1.656399999999999864e+02
1.676800000000000068e+02
1.378199999999999932e+02
1.193599999999999994e+02
1.074599999999999937e+02
1.050999999999999943e+02
9.839000000000000057e+01
7.695000000000000284e+01
