2.631033895757991559e+01
2.643897219892112460e+01
2.506744763935764908e+01
2.633608605071830411e+01
2.367051174171842831e+01
2.790036312010010278e+01
2.926893740399584587e+01
2.789982935356444571e+01
2.691046571891953576e+01
2.378544589729060021e+01
2.186044096050838093e+01
2.433944633438153460e+01
2.302617806896087771e+01
2.422388581797728691e+01
2.325920950583995861e+01
2.229036344553242799e+01
2.450816258013553650e+01
2.331657279411160388e+01
2.496138294820520898e+01
2.637310778448519244e+01
2.434212328063489750e+01
2.200572530914959657e+01
2.260582282129193388e+01
2.324167919178148978e+01
