2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00,1.800000000000000044e+00
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02,5.399999999999999939e-02
